lfq_intensity_lean_1	lfq_intensity_lean_2	lfq_intensity_lean_3	lfq_intensity_lean_4	lfq_intensity_ob_1	lfq_intensity_ob_2	lfq_intensity_ob_3	lfq_intensity_ob_4
St3gal5	25.289324766589	23.5172932690908	24.6502630109261	25.9258264484661	25.5076292236131	25.7939722750462	24.6987356731394	25.5253346775085
Cnot4	25.7008621206458	25.7598287612222	25.5901512746767	26.0936244957246	26.1842029729037	24.1639336834875	25.5512825673862	24.8593522307797
Eef1d	30.5264695047984	24.2400869635362	30.3141088646839	29.8756851099071	30.8401933893051	30.4484875564313	29.9525575809847	30.3918093844892
Mtus1	29.4978016227954	29.4750686498409	29.309880305093	29.7278286167966	29.6357753836675	29.5964335985371	29.5373076068594	29.1704167527559
Apoc3	31.2176210213183	30.9387649104848	30.8804932561965	29.286941068678	29.9375128201904	30.4429564988963	31.2957250342436	30.9283671336199
Tfam	30.4718071585592	30.2179345845553	30.5093530066828	31.280211553919	31.1286463514759	30.7441974344064	30.4624287269497	30.5584529301042
Enpp1	28.2345963490254	28.1941488437076	28.2331860527144	28.6526603057412	28.8024086098555	28.3169888064008	27.8820062836945	28.3253585499877
Syvn1	28.31596713449	28.7530127027716	28.6920991111687	29.1826918586082	24.4579963443616	28.4246337385087	28.5221781394007	28.3670027361898
Pcbd2	33.0684160718283	32.8747942182821	32.790259889309	29.0865384432667	30.9075770803054	31.6127085468756	31.6173170625439	32.2974281050232
Pdzk1	31.6937497885337	31.3878632417973	31.6149826955422	32.4547894310656	31.7497330050451	32.0725918137659	31.4089124637612	31.4339489511568
Slc39a14	28.0696214510219	28.4986989649725	28.2648763710281	28.1957327318759	28.5479692057567	29.0672455786005	27.7339401708991	27.5507741568869
Als2cl	26.1511711896228	26.4328950083188	26.4323461631333	24.0419628056526	24.2413876399262	23.7843687288482	26.0260705932924	26.6059967654312
Osgep	28.0586273719977	28.1222243444206	28.3085427349813	28.4348942671037	28.959987880086	27.4916629182681	28.752093845145	28.4452159671592
Tmem33	28.4365350931441	28.1035495927559	28.5394015902237	28.0325076967998	28.8620416115333	29.069444325467	29.3240316580608	28.2773738177454
Mocs2	26.1531765415702	26.859651128737	26.6421576264196	26.7610388345908	24.8975744228993	25.2466737160495	24.0230999420264	26.3484978608753
Sept10	28.1668472210044	28.2422114674746	28.6836753701709	28.1636914181101	28.6627983206148	28.7634355258116	28.6664639819732	28.3503444518443
Chid1	27.3652575326455	27.4770548605512	27.4137448493852	27.4192693655258	26.4577152669914	27.0396139739938	27.1770176264002	25.6372006508825
Ei24	25.9631322380527	26.5821952636494	26.422882504352	26.3326187984881	25.8722968931623	26.1481350076376	25.9672900990274	26.2433761192869
Xpo4	25.2686482977443	25.614129441503	25.817183469945	24.536826222303	25.7285659186229	25.376530893434	26.1487868119849	25.6851591953517
Psmb9	28.7440141072397	28.623255439557	28.5128211283388	28.8070716752318	28.5437057543597	28.1875053505998	28.092999679563	28.4342070324007
Otud4	27.070996815487	27.2746955573017	27.0522340252121	26.9158650168578	26.7226026361494	26.5426238028357	26.8955355577461	26.5674888138288
Ndufa12	32.0723081038277	32.1194362350876	31.7244280664906	29.8604739883331	29.6290967690411	30.5826602654485	31.7776820030325	31.9037768496672
Tgm1	30.5158561996924	30.8450500331429	30.7403994079911	30.3085994519343	28.9268806026398	29.2154471424308	28.7960621624355	29.0084982392465
Kctd12	28.6291307148441	29.0165230690578	28.7960887477105	28.9955438978472	28.2964980684502	29.1749724312123	28.7061260602604	29.0824621048174
Rbbp5	24.5761223148566	24.8014542849875	24.1575421610977	24.9677739578951	24.2407742782537	25.2519657058272	23.8589496044919	23.4975152025983
Dock7	26.9025083813333	27.0178896032121	27.1374353259651	26.7205706051528	27.3743959245571	27.6499551831162	27.4308801612712	27.5777539173806
Uri1	24.7950969244708	24.467693115265	24.4242078635675	24.4474263309833	24.4537985683107	24.4399252095468	24.4594593093823	24.5912359441115
Cdipt	28.6017404608262	28.6971306647868	28.3838018407939	27.8410132701357	28.3902500242205	27.8162853257017	28.8964983487554	29.2844885699826
Vimp	27.6566147864455	27.1522383516187	27.4587833921181	27.2826418919149	26.5644577127822	27.1770533177353	27.3803790728901	27.3412201216075
Plekha7	26.1423424074822	26.1580844953652	26.0835329339496	25.8535106226091	25.8452268337485	25.795632698667	25.7276510133496	25.3563774985598
Gtf3c1	26.8574004120384	26.6955658782142	26.7369260976795	27.0853366332547	27.3534397474608	27.2938196089822	26.4832098393699	26.1934541218102
Rnf40	26.6109206006312	26.1918713986628	26.4208605856778	27.1438873774399	26.9452544500694	26.531340703538	26.0889936094826	26.5576218716688
Nelfb	26.7841647722338	26.6129008341139	26.8212524186267	26.8945902042894	27.1485864613936	27.1996167994266	26.6112248764857	24.110292132883
Emc10	28.7335768639099	22.7145662441844	29.360346947988	29.5509905595242	29.0341853762847	28.5811155818063	28.5202586991326	28.5683915939121
Bub3	29.817637860176	29.6472668275834	29.7889570714832	29.732570075855	29.2089335229063	29.0247685247972	28.5993896073204	29.5576288134064
Psenen	26.4630321866763	26.5390831729691	26.3658031405609	26.1332746864054	24.7321343019901	25.5036760656504	25.4566483548208	26.0169439210126
Mrpl48	27.1865987546866	26.7585468171562	26.7333530667361	25.263604341237	27.2734623919757	27.1275543266788	27.2284961382719	27.2919101246662
Adam9	24.2115467645729	23.89821983808	23.5214916686249	24.5839120360254	23.9261806321625	23.8542899202041	24.6168291819705	23.814039043418
Pnpla6	26.1110199304402	26.2419363912684	26.3337675685227	26.4668985492917	24.90446216169	26.5867578172239	25.6879759554164	26.5267220145741
Coq7	29.576480378018	29.6916057820178	29.833094766429	29.6352038683472	29.6215803406607	29.6600055244348	29.8463974207545	29.8582723402948
Pet100	26.2744484445856	26.0554686536119	26.0791840125494	24.5129038099394	24.7202401900786	24.800778204285	25.9518317253204	25.2862716775211
Dhcr7	31.7460130781249	31.9513238976303	31.961101183455	30.4846015094326	29.5304998725276	30.9283541726714	31.0583476484154	31.0867257114802
Cox7a1	25.6563592829232	24.9691170804577	26.2187051776617	24.6674928731276	25.1920728709177	24.4215483881985	26.3567676113718	25.7933628390492
Zzef1	28.6553444737977	28.6697443163102	28.5798908477555	28.6878891129646	29.0884643949093	28.8490503444717	28.6614599454425	28.4204128755641
Akap13	28.3820965121193	27.9318715813948	27.9595412835351	28.141255053229	28.0670755988831	28.3504528038978	28.3275816090445	28.397402525146
Rpl23a	32.3895608816896	32.2481509651763	32.2633445956889	32.1390365903737	31.9205729898637	32.245880051541	32.4842362683415	32.1344972560411
Pcna	27.8918894300535	27.9991073474205	27.9556808132851	28.997642500012	28.7920714812514	28.950528348929	28.519827453923	28.7030577919338
Tubgcp2	24.9343566974689	24.840335202517	25.2346102533736	24.9756205952184	25.9314235897384	24.9877693833727	25.3686530125616	24.968966380755
Taldo1	32.670955761094	32.375509666303	32.5736557234446	32.7572994568033	33.4095263990243	33.6726943631156	33.2964707023671	33.0735364127227
Mob2	26.6407452739602	26.8162839919422	26.6982145757975	25.1950817235654	25.832714837015	25.8200623337786	26.4215462541319	26.3709684667919
Rcn3	27.2340345389646	27.2398159858269	26.9955671009299	23.8319828801942	27.9246688012515	26.7574983086136	27.3631165450661	27.9478838400704
Rab11fip1	25.2864097761576	28.3048941096421	28.2597731945583	28.3563929379887	28.1992438322973	28.2462048758743	28.3141281825577	27.918685141347
Pde2a	28.2695868684848	28.3289684926034	28.5057687423756	28.5762290905479	27.4569670625273	27.8923192316756	27.729815316911	28.2589253225624
Prosc	31.38178039384	31.1746636517365	31.0055115109586	31.7272376686337	31.2160850400168	31.5041203162992	30.7799522983834	31.1709894387348
Zc3h4	26.9378609357378	26.6783746368544	27.1186832265756	27.4459597110964	27.5266898324641	27.8619926127678	27.0162453615618	26.7298876223251
Sirt3	28.1976774873343	27.8784483065922	27.6779898106927	24.5453353330261	26.3167600918147	26.6163568362727	28.4644755116179	28.7791709556728
Elmod2	26.1642057204841	26.4615836048685	26.4597943902719	25.7357360996877	26.3643848395505	27.7125118793952	27.3770121634393	26.7728471045055
Svil	28.6344472737849	28.4642685999254	28.7991990146496	29.29410438201	29.3177118367312	29.4588254802921	28.7436211588591	28.4207561190853
Aldh16a1	31.8646199067211	31.5498381203928	31.7237584269013	32.0506961932527	31.9963256961905	32.6630279163036	32.1721767450088	32.1922753179672
Nup98	28.3988374267483	28.5623750012965	28.4013620233776	27.8544154064786	27.6526214178906	27.4781444898731	27.8039291934835	28.3108517480858
Hook2	27.7896214096494	27.7803893106107	27.8080915654075	28.2864856995415	28.4919932959909	28.1388192591191	27.3894050504234	27.1661631680907
Bax	27.9910125310936	27.5939840233211	27.9125789909596	28.7560609982559	29.075734489037	28.4159866529862	28.0765774655484	28.5973107588826
Kdelr2;Kdelr1;Kdelr3	28.6038883257119	31.1627327103318	31.7970118188938	29.4395533092156	30.7821459608035	29.8450568548255	32.1334402261885	30.3337290486514
Pls3	33.0082939238578	33.0265607493945	32.9243822805595	32.504908232808	33.0674452803928	32.7252802228958	33.272851660719	33.0972919507579
Cherp	29.3730917844596	28.7448047006079	29.0758790290361	29.658910282716	28.9687061444519	29.3888252948744	28.8213316036174	28.6164364925272
Myo9b	27.6915793251435	27.5046820211855	27.4971599648206	27.9196648799867	28.4874537197678	29.1722698099968	27.9980858685491	27.9362389772527
Psd3	26.181040898942	26.3026724451837	25.9780943589572	26.5291472402178	26.4015954816655	23.9866453086319	26.6092859420178	26.0349423546722
Efr3a	28.2816405879895	27.9520433098688	28.1692101853733	28.356894002703	29.3024396803772	29.0607241585862	28.6558676203136	28.6834051002331
Cdc42bpa	26.8839640192149	26.5649046674183	26.2321519096074	25.6819743389137	26.7773270543719	27.9018794932641	27.5958071414107	27.2043417933035
Fam192a	27.9973370777462	27.8239583667868	27.7069782432761	28.5228153773404	27.9577046813247	27.6404728028968	28.1857251480802	27.6774710508482
Wdfy3	25.8439745798635	26.3521257412527	26.4467334363721	26.3065409423698	26.5043350538237	26.96210189487	26.1877508149694	26.3994203082432
Iqsec1	26.0647723357311	26.43308281091	26.2603861826999	26.7084836783947	26.1395513832904	26.8615180134084	25.5544872790428	25.7515462966134
Rpl18a	33.0632443808232	33.2104976460576	33.1921718613531	31.6899616882048	32.2223680799305	31.2754642502934	32.422125495803	33.2192555362793
Wwp2	25.1774018968634	25.271672159377	25.1088410520642	25.8117775606999	25.5448936009386	25.7539389299842	25.6542269069093	25.4476435784459
Gatad2a	25.7044396169047	25.5359248302311	25.5745133372154	26.4274596746781	25.5057927070584	25.8634951043693	25.4662074752994	25.375744195521
Ate1	27.0562056945063	26.3525048168385	26.4042830507559	27.3698026503292	27.232888907523	25.3712602782244	26.4249398452425	26.6346326331904
Tln2	31.11043207019	30.8906241209969	30.8646460479714	31.3324489007576	31.2077051551563	31.5353424059618	30.9246518503807	30.5969217738827
Higd1a	27.5216967996648	27.0382639819962	27.310185566944	27.6348676060058	27.3205415830875	25.5903872985988	27.0283961761359	24.098053122276
Bag1	26.9198843957562	26.7121330815445	26.7260472168685	27.4684490343122	26.6717547708837	26.9064784512621	26.969117907651	27.5250354619262
Keap1	25.8196615623905	25.622012493742	25.1576961212395	25.7555689080058	25.4954646256521	24.1817498564958	24.8009869832722	25.0307931679393
Tmem205	32.67858262543	32.2430655267497	32.1485153507718	32.9210936912458	32.7222309925681	32.4537919947779	32.0863355690846	31.9092954899869
Adpgk	28.9198303186547	29.0941845480671	28.7553279372917	28.9011410968544	28.5761960093853	28.7417299034715	28.6365383697758	28.9767110265637
Idh3a	31.6341759665536	31.9250656961181	31.3741824121707	32.5375501028231	32.2280912076536	32.0508542889904	31.5459991750132	31.9142942408856
Slc37a4	31.5795716852231	32.1810561494561	31.9883695849194	30.4139141915623	30.7818580319012	30.5670787843791	31.5734419711721	32.0374202778489
Usp47	29.5917624307544	29.3293107031668	29.5797918458539	30.3249511236075	30.1126615007945	30.3251522293114	29.8492768712693	29.7061817024778
Slc44a2	26.3771945310774	26.3271970157471	26.0193178065375	26.3111736797603	27.0536464701375	26.4925572225183	26.8795299186888	27.0416296019552
Ddx41	26.0895126220629	25.9419813474974	26.6719104266742	27.0129518170096	25.9027327751316	26.6712823037011	26.8900989724124	24.9309278083321
Myl6	30.820175158119	31.3555131736203	31.1490751413188	32.1431041999159	32.0080914262003	31.6809869317162	31.1704127315861	31.1229200605673
Pxdn	25.0680663126358	25.6425809565233	25.8228686052857	25.7434550228982	27.3046957343377	24.2674620840809	26.716290525497	26.0686044850162
Mia2;Ctage5	31.0850570267326	31.0376825207172	31.0373018545882	31.1454730792157	31.2346448440533	31.6486476711641	31.2284158183826	31.371588108481
Hist1h3b;Hist1h3a	33.803336304982	33.6656988065059	33.8745813801643	33.9720284736757	33.8037370420666	33.9532844434468	33.797390102486	33.9775502767312
Man1a1	29.225727190717	29.4986849318152	29.4190312292398	29.4106592969529	29.2510797246113	29.3387604685773	29.2005623558344	29.1656552918776
Rab3ip	24.5793697322374	24.4049883305087	24.5825151878519	24.1174277004098	24.8695903585327	25.0831416533021	25.0512513618646	24.7121874810769
Tmem19	30.6713258606665	30.6462417943608	30.3318830887135	30.7451224030164	30.3585884874411	30.4347568531243	29.822627600345	29.3148967953691
Xpot	27.3082437453414	27.783281308583	27.7922644329571	27.3240389759647	26.2821733391116	27.6510330999359	27.5969953508054	28.070970132962
Ero1lb	28.0180574421055	28.121373442879	27.7947449106225	28.9422110273659	28.2886062095655	28.5070311891384	27.4275454934429	27.6302499604128
Fbln5	23.182920451887	25.7625440274547	25.6689188336139	25.2901832908947	25.8239274373637	25.8060357567249	26.2558663350297	26.7233877334505
Gstz1	34.2492599987293	34.4131234821557	34.4657728778822	34.2076289705101	33.8045283996349	33.9826817384564	34.1319906674808	34.5130515564109
Nfic	29.8303785968507	29.4514641883512	29.7375788505087	30.7989347237343	30.6271041337588	30.4936532786834	29.7853497476754	29.5895832284778
Ubl5	27.1571929501803	27.9925516143645	27.4364803661823	27.6851274142978	27.8761484316647	27.8987353663989	26.5573598920335	27.7885961038334
Lpin1	26.9954786449381	27.8143890216954	27.2303416642841	28.4886625798748	27.9828507615641	27.7652764768236	27.5106596056182	27.374569578281
Akr1c20	28.225171051874	27.8732169604112	28.4566199191686	28.6594196485547	29.3424967975917	29.9991377084032	29.261432920377	29.5084150780529
Kidins220	25.4908830202438	25.3334265459871	25.3091275975148	25.5009947717607	25.3732639581891	25.3279488931795	25.4098628684244	25.7694474038676
Vrk1	25.4612076608685	25.7019105265904	25.85542291283	24.9790223730874	25.3853044738875	25.1647553755204	25.792517856317	25.491838509429
Rock2	28.6773964837076	28.6446123906668	28.5446292390036	29.3822864251136	29.3826497475896	29.6299952543534	29.4881600134847	29.1858727028744
Zfyve21	27.3265016204467	26.6351352267301	26.8344079872585	26.738155803071	26.6628075340787	27.521726368869	27.218596788923	27.1501511363897
Elmsan1	25.2383205498389	25.4274656210037	23.3529820175319	25.0157850571501	25.0809781469766	24.8398620123989	24.7680656497234	25.1981162987997
Cdc37l1	24.7097769772448	24.5933077615903	24.3557673183216	25.2518890210171	24.9942437346007	24.6088609902839	24.6841633368342	24.6277808731185
Atp9b	27.0955926427418	26.8578698618939	26.9671103461401	27.4929842530017	27.0276974008461	27.8300052920615	26.7433363564486	27.0772322673627
Kif13b	31.6708586890364	31.5493895330591	31.5749384959269	31.7995345853795	31.6028521717555	31.6588978640367	31.7045609813029	31.370414802106
Trappc8	28.2653166030451	28.2472920486376	28.0945957908291	29.3274938688024	29.4883675133539	29.2628270821795	28.3515219846612	27.8220038024729
Nolc1	30.0701812231718	29.7831590872743	29.6501309807426	30.6655343437198	29.9308914775019	30.3233761881517	29.303267443198	28.9669488719807
Grk6	24.8243123747737	23.4628870339113	24.9655371654523	24.5985351803554	25.1587370691763	23.9265582243596	24.0046189470978	25.2728355295268
Myof	25.601109655665	26.1727283871445	26.1210629511036	26.4714865647987	28.1252719897261	27.3755619614756	27.1417530067755	26.6124460150518
Sec24c	30.7740257246663	31.0248488364932	30.9421268072852	30.9977603995404	31.3481465759771	31.4433740249315	30.8880028317903	31.0123621642529
Eml3	27.9099386346385	27.8812766967103	28.0527385886059	27.8972347234223	27.7617686691696	27.9876847654885	28.062282099557	28.0225889473973
Spast	25.7408446299721	25.0676953315874	25.5489004486022	26.659092735778	23.5818224982096	26.2224160166457	25.8823487881348	23.8098309558199
Pxk	25.90767701269	25.7216891019589	26.0797674032834	26.5086493845969	25.7992220600129	26.31109606207	25.6466665946833	25.1700524768785
Anxa7	32.1179710912606	32.1445385736642	32.4476616932828	32.0237176777988	32.4139741748508	32.6889807467461	32.0865019263886	32.5267414003981
Aspg	30.5259887696116	30.8964267679055	30.8233136334114	30.266173011964	29.8533625005346	30.7281216523239	31.1936718532542	30.9371402277292
Gphn	32.3056093862889	32.0561311869261	31.9950115983358	32.222127755923	31.499034745001	31.1873504171507	31.8844468366583	31.2232793893462
Mpeg1	26.6853542151561	26.6001491260004	26.3154458359529	27.2701343468486	27.2989416981195	26.8047498644942	26.8842773269151	26.8716036958355
Slc9a6	26.9975814138107	26.8237330062296	26.7423349671622	26.4007630488402	25.9655610143969	26.6362699407777	26.8426057988975	26.9701406164002
Gatad2b	26.3752222095321	26.6266020662061	26.7293726391052	26.1915798983573	25.9967984327947	26.1417001518631	26.5292984229467	26.3007384546844
